Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
78495,H78495,M,,,Yes
78496,H78496,M,44.0,,Yes
78497,H78497,M,61.0,,No
78498,H78498,F,,670.0,Yes
78499,H78499,F,53.0,464.0,Yes
78500,H78500,F,31.0,202.0,No
78501,H78501,M,,652.0,No
78502,H78502,F,,,No
78503,H78503,M,,711.0,No
78504,H78504,M,,,No
78505,H78505,M,43.0,338.0,No
78506,H78506,M,,603.0,Yes
78507,H78507,M,,321.0,No
78508,H78508,M,72.0,1168.0,Yes
78509,H78509,F,65.0,824.0,No
78510,H78510,F,,1121.0,Yes
78511,H78511,,,680.0,No
78512,H78512,F,52.0,442.0,No
78513,H78513,M,,,Yes
78514,H78514,M,44.0,,No
78515,H78515,M,62.0,793.0,No
78516,H78516,F,53.0,,Yes
78517,H78517,M,44.0,347.0,No
78518,H78518,M,,524.0,No
78519,H78519,M,,654.0,No
78520,H78520,F,,724.0,Yes
78521,H78521,F,66.0,902.0,Yes
78522,H78522,M,54.0,,No
78523,H78523,F,,,Yes
78524,H78524,F,64.0,825.0,No
78525,H78525,M,69.0,,Yes
78526,H78526,M,62.0,721.0,Yes
78527,H78527,F,68.0,,No
78528,H78528,F,61.0,781.0,Yes
78529,H78529,M,,566.0,Yes
78530,H78530,M,56.0,506.0,No
78531,H78531,M,63.0,701.0,Yes
78532,H78532,M,,758.0,Yes
78533,H78533,M,65.0,831.0,Yes
78534,H78534,M,,727.0,No
78535,H78535,F,,,Yes
78536,H78536,F,,,Yes
78537,H78537,F,,669.0,No
78538,H78538,M,59.0,,Yes
78539,H78539,M,,,Yes
78540,H78540,F,64.0,832.0,No
78541,H78541,M,55.0,,No
78542,H78542,,,,No
78543,H78543,F,61.0,,No
78544,H78544,F,64.0,821.0,No
78545,H78545,F,50.0,,No
78546,H78546,F,53.0,,Yes
78547,H78547,F,,,Yes
78548,H78548,F,58.0,688.0,No
78549,H78549,F,57.0,546.0,Yes
78550,H78550,F,59.0,630.0,No
78551,H78551,M,56.0,535.0,No
78552,H78552,M,49.0,,Yes
78553,H78553,F,,926.0,Yes
78554,H78554,F,46.0,380.0,No
78555,H78555,F,63.0,,No
78556,H78556,F,58.0,604.0,No
78557,H78557,M,,384.0,No
78558,H78558,M,55.0,,No
78559,H78559,F,,873.0,
78560,H78560,F,58.0,604.0,No
78561,H78561,M,63.0,761.0,No
78562,H78562,M,,657.0,Yes
78563,H78563,,,384.0,No
78564,H78564,F,,888.0,Yes
78565,H78565,F,,,Yes
78566,H78566,M,,,Yes
78567,H78567,,,,Yes
78568,H78568,F,,463.0,Yes
78569,H78569,F,45.0,335.0,No
78570,H78570,F,45.0,307.0,No
78571,H78571,M,,,No
78572,H78572,M,,,No
78573,H78573,M,,,No
78574,H78574,F,45.0,,Yes
78575,H78575,M,64.0,,
78576,H78576,F,47.0,,Yes
78577,H78577,F,56.0,585.0,No
78578,H78578,F,62.0,738.0,No
78579,H78579,M,,858.0,No
78580,H78580,F,56.0,588.0,Yes
78581,H78581,M,,586.0,No
78582,H78582,F,65.0,,No
78583,H78583,M,61.0,,Yes
78584,H78584,M,,,No
78585,H78585,F,37.0,245.0,Yes
78586,H78586,M,67.0,952.0,No
78587,H78587,M,43.0,,No
78588,H78588,M,63.0,,Yes
78589,H78589,F,,523.0,No
78590,H78590,,29.0,218.0,No
78591,H78591,,,289.0,Yes
78592,H78592,F,,,No
78593,H78593,M,,1043.0,Yes
78594,H78594,F,,884.0,Yes
78595,H78595,M,,,Yes
78596,H78596,M,63.0,,No
78597,H78597,F,,730.0,Yes
78598,H78598,M,45.0,,Yes
78599,H78599,F,57.0,535.0,No
78600,H78600,M,,1093.0,Yes
78601,H78601,F,,,No
78602,H78602,M,66.0,920.0,No
78603,H78603,M,,1172.0,No
78604,H78604,F,,,No
78605,H78605,F,,,Yes
78606,H78606,M,67.0,925.0,Yes
78607,H78607,M,,1050.0,No
78608,H78608,M,50.0,400.0,Yes
78609,H78609,F,60.0,,No
78610,H78610,M,47.0,353.0,Yes
78611,H78611,M,,,No
78612,H78612,F,,,Yes
78613,H78613,M,,,
78614,H78614,M,,1051.0,Yes
78615,H78615,M,57.0,,Yes
78616,H78616,M,42.0,284.0,No
78617,H78617,M,57.0,541.0,No
78618,H78618,M,45.0,331.0,Yes
78619,H78619,,,701.0,No
78620,H78620,M,,609.0,Yes
78621,H78621,M,47.0,393.0,Yes
78622,H78622,F,63.0,701.0,Yes
78623,H78623,F,67.0,956.0,Yes
78624,H78624,F,,828.0,No
78625,H78625,F,,976.0,No
78626,H78626,M,60.0,,No
78627,H78627,M,,180.0,Yes
78628,H78628,M,45.0,,No
78629,H78629,F,50.0,,Yes
78630,H78630,M,38.0,247.0,
78631,H78631,M,60.0,635.0,No
78632,H78632,M,,,Yes
78633,H78633,M,,708.0,No
78634,H78634,M,,280.0,No
78635,H78635,M,,,No
78636,H78636,F,,,No
78637,H78637,F,61.0,,Yes
78638,H78638,M,43.0,335.0,No
78639,H78639,F,37.0,224.0,No
78640,H78640,M,,,Yes
78641,H78641,F,31.0,187.0,No
78642,H78642,F,65.0,,No
78643,H78643,M,58.0,663.0,Yes
78644,H78644,F,62.0,720.0,No
78645,H78645,M,62.0,749.0,No
78646,H78646,M,,,No
78647,H78647,F,60.0,661.0,No
78648,H78648,F,62.0,754.0,No
78649,H78649,M,,,No
78650,H78650,M,60.0,623.0,No
78651,H78651,M,59.0,637.0,No
78652,H78652,M,56.0,591.0,No
78653,H78653,M,46.0,,Yes
78654,H78654,F,64.0,813.0,Yes
78655,H78655,F,,360.0,No
78656,H78656,F,29.0,214.0,Yes
78657,H78657,F,,,No
78658,H78658,F,,,Yes
78659,H78659,M,70.0,1130.0,Yes
78660,H78660,F,,449.0,No
78661,H78661,F,60.0,627.0,Yes
78662,H78662,F,57.0,,Yes
78663,H78663,F,49.0,,No
78664,H78664,F,65.0,888.0,No
78665,H78665,F,61.0,746.0,No
78666,H78666,M,71.0,,Yes
78667,H78667,M,70.0,,Yes
78668,H78668,F,57.0,543.0,No
78669,H78669,,,1079.0,Yes
78670,H78670,M,,899.0,Yes
78671,H78671,M,58.0,,Yes
78672,H78672,F,64.0,816.0,No
78673,H78673,M,71.0,1104.0,No
78674,H78674,M,37.0,,Yes
78675,H78675,F,,685.0,No
78676,H78676,F,,,No
78677,H78677,M,63.0,,No
78678,H78678,M,56.0,547.0,No
78679,H78679,,,,Yes
78680,H78680,F,,535.0,Yes
78681,H78681,F,46.0,389.0,Yes
78682,H78682,M,,516.0,No
78683,H78683,M,56.0,537.0,No
78684,H78684,M,,183.0,No
78685,H78685,M,43.0,319.0,No
78686,H78686,M,54.0,496.0,No
78687,H78687,F,,,Yes
78688,H78688,F,54.0,,No
78689,H78689,F,60.0,677.0,Yes
78690,H78690,M,,750.0,Yes
78691,H78691,F,72.0,1196.0,No
78692,H78692,M,,635.0,Yes
78693,H78693,M,58.0,,No
78694,H78694,M,62.0,757.0,No
78695,H78695,M,48.0,359.0,Yes
78696,H78696,F,57.0,539.0,Yes
78697,H78697,F,,694.0,No
78698,H78698,M,39.0,292.0,Yes
78699,H78699,M,,,Yes
78700,H78700,M,,,Yes
78701,H78701,M,57.0,,Yes
78702,H78702,F,62.0,704.0,
78703,H78703,M,,512.0,Yes
78704,H78704,F,,,
78705,H78705,F,55.0,450.0,Yes
78706,H78706,M,60.0,689.0,No
78707,H78707,,,,No
78708,H78708,F,65.0,,Yes
78709,H78709,F,37.0,,Yes
78710,H78710,M,65.0,868.0,No
78711,H78711,M,,648.0,No
78712,H78712,F,48.0,356.0,No
78713,H78713,F,61.0,,Yes
78714,H78714,M,66.0,935.0,Yes
78715,H78715,M,56.0,550.0,Yes
78716,H78716,F,,,Yes
78717,H78717,M,68.0,,Yes
78718,H78718,F,46.0,366.0,No
78719,H78719,M,57.0,,No
78720,H78720,F,58.0,613.0,No
78721,H78721,F,59.0,632.0,Yes
78722,H78722,M,62.0,778.0,Yes
78723,H78723,F,46.0,368.0,No
78724,H78724,M,72.0,,No
78725,H78725,M,72.0,1170.0,No
78726,H78726,M,,387.0,No
78727,H78727,F,,,No
78728,H78728,M,43.0,337.0,Yes
78729,H78729,F,,,Yes
78730,H78730,F,46.0,354.0,Yes
78731,H78731,M,71.0,1124.0,Yes
78732,H78732,F,,,No
78733,H78733,F,,336.0,No
78734,H78734,M,70.0,1129.0,Yes
78735,H78735,M,,,Yes
78736,H78736,F,62.0,,Yes
78737,H78737,F,,,Yes
78738,H78738,M,32.0,198.0,No
78739,H78739,M,44.0,330.0,No
78740,H78740,F,,304.0,No
78741,H78741,M,62.0,791.0,Yes
78742,H78742,F,59.0,653.0,Yes
78743,H78743,F,,745.0,No
78744,H78744,F,,,Yes
78745,H78745,,,561.0,No
78746,H78746,M,54.0,475.0,No
78747,H78747,M,,208.0,Yes
78748,H78748,F,,,No
78749,H78749,F,65.0,888.0,Yes
78750,H78750,F,65.0,827.0,No
78751,H78751,F,56.0,571.0,No
78752,H78752,F,,778.0,Yes
78753,H78753,F,56.0,,Yes
78754,H78754,F,45.0,335.0,No
78755,H78755,F,,,No
78756,H78756,F,,593.0,Yes
78757,H78757,M,64.0,,Yes
78758,H78758,M,66.0,,No
78759,H78759,F,,776.0,Yes
78760,H78760,F,,,Yes
78761,H78761,M,65.0,802.0,Yes
78762,H78762,F,,601.0,No
78763,H78763,M,,,Yes
78764,H78764,F,,377.0,No
78765,H78765,F,62.0,753.0,Yes
78766,H78766,M,38.0,258.0,Yes
78767,H78767,M,69.0,968.0,No
78768,H78768,,51.0,,Yes
78769,H78769,M,,,Yes
78770,H78770,M,63.0,778.0,No
78771,H78771,F,,,No
78772,H78772,F,43.0,320.0,Yes
78773,H78773,M,52.0,437.0,Yes
78774,H78774,M,58.0,,Yes
78775,H78775,F,65.0,,Yes
78776,H78776,F,56.0,,No
78777,H78777,M,,700.0,Yes
78778,H78778,M,,487.0,No
78779,H78779,F,34.0,,No
78780,H78780,F,62.0,730.0,No
78781,H78781,M,58.0,696.0,Yes
78782,H78782,,49.0,386.0,
78783,H78783,M,,,No
78784,H78784,F,,,No
78785,H78785,F,50.0,420.0,Yes
78786,H78786,F,,,No
78787,H78787,F,60.0,654.0,No
78788,H78788,F,,,No
78789,H78789,F,53.0,467.0,No
78790,H78790,M,65.0,811.0,No
78791,H78791,M,,800.0,Yes
78792,H78792,M,,,No
78793,H78793,M,,909.0,No
78794,H78794,M,50.0,,No
78795,H78795,F,,830.0,Yes
78796,H78796,F,65.0,894.0,Yes
78797,H78797,F,65.0,822.0,No
78798,H78798,M,,387.0,Yes
78799,H78799,F,62.0,,No
78800,H78800,F,,585.0,No
78801,H78801,M,,,No
78802,H78802,F,62.0,,No
78803,H78803,F,55.0,468.0,Yes
78804,H78804,F,49.0,380.0,No
78805,H78805,F,,511.0,No
78806,H78806,F,,,Yes
78807,H78807,M,59.0,641.0,No
78808,H78808,F,63.0,731.0,Yes
78809,H78809,M,63.0,,No
78810,H78810,M,,276.0,Yes
78811,H78811,F,,673.0,Yes
78812,H78812,M,,600.0,Yes
78813,H78813,M,32.0,,No
78814,H78814,F,32.0,206.0,Yes
78815,H78815,F,46.0,370.0,No
78816,H78816,F,58.0,603.0,Yes
78817,H78817,M,64.0,826.0,Yes
78818,H78818,M,31.0,,Yes
78819,H78819,M,,,No
78820,H78820,,,,No
78821,H78821,M,63.0,759.0,Yes
78822,H78822,M,,854.0,No
78823,H78823,M,63.0,748.0,No
78824,H78824,F,49.0,350.0,No
78825,H78825,F,55.0,482.0,No
78826,H78826,F,58.0,,No
78827,H78827,M,37.0,,No
78828,H78828,F,,311.0,Yes
78829,H78829,F,,681.0,No
78830,H78830,M,,,Yes
78831,H78831,M,71.0,1114.0,Yes
78832,H78832,M,34.0,,No
78833,H78833,F,46.0,,Yes
78834,H78834,F,,,Yes
78835,H78835,M,29.0,199.0,No
78836,H78836,F,66.0,911.0,Yes
78837,H78837,F,,,No
78838,H78838,M,54.0,489.0,Yes
78839,H78839,F,63.0,,No
78840,H78840,M,58.0,623.0,No
78841,H78841,F,,,Yes
78842,H78842,F,,,No
78843,H78843,M,,,No
78844,H78844,F,43.0,321.0,Yes
78845,H78845,M,,600.0,No
78846,H78846,M,59.0,675.0,Yes
78847,H78847,F,62.0,800.0,Yes
78848,H78848,M,58.0,685.0,No
78849,H78849,F,60.0,696.0,Yes
78850,H78850,M,50.0,446.0,No
78851,H78851,F,,,Yes
78852,H78852,F,72.0,1194.0,Yes
78853,H78853,F,,,No
78854,H78854,F,60.0,683.0,No
78855,H78855,M,,319.0,Yes
78856,H78856,F,,,No
78857,H78857,M,50.0,434.0,Yes
78858,H78858,M,60.0,622.0,Yes
78859,H78859,M,,,No
78860,H78860,M,59.0,683.0,Yes
78861,H78861,F,,792.0,Yes
78862,H78862,M,64.0,831.0,No
78863,H78863,M,43.0,332.0,Yes
78864,H78864,F,48.0,,No
78865,H78865,M,39.0,291.0,No
78866,H78866,F,53.0,472.0,Yes
78867,H78867,M,,209.0,Yes
78868,H78868,F,72.0,1182.0,No
78869,H78869,F,,345.0,No
78870,H78870,M,,401.0,No
78871,H78871,F,,1079.0,No
78872,H78872,F,51.0,405.0,Yes
78873,H78873,M,65.0,819.0,No
78874,H78874,M,56.0,584.0,No
78875,H78875,M,61.0,,Yes
78876,H78876,M,,,Yes
78877,H78877,M,60.0,657.0,Yes
78878,H78878,F,,641.0,Yes
78879,H78879,F,45.0,,Yes
78880,H78880,F,40.0,271.0,Yes
78881,H78881,F,,302.0,Yes
78882,H78882,F,,502.0,No
78883,H78883,F,50.0,435.0,No
78884,H78884,F,44.0,321.0,Yes
78885,H78885,M,58.0,615.0,No
78886,H78886,M,61.0,715.0,No
78887,H78887,M,,,No
78888,H78888,M,61.0,,No
78889,H78889,F,34.0,,Yes
78890,H78890,M,34.0,,Yes
78891,H78891,M,62.0,790.0,Yes
78892,H78892,M,,,No
78893,H78893,M,39.0,261.0,Yes
78894,H78894,M,61.0,790.0,Yes
78895,H78895,F,,,No
78896,H78896,M,39.0,,No
78897,H78897,F,29.0,203.0,No
78898,H78898,M,,267.0,Yes
78899,H78899,F,55.0,487.0,No
78900,H78900,F,56.0,,Yes
78901,H78901,F,,,Yes
78902,H78902,M,55.0,499.0,No
78903,H78903,M,66.0,921.0,Yes
78904,H78904,F,60.0,608.0,No
78905,H78905,M,,522.0,Yes
78906,H78906,F,53.0,,Yes
78907,H78907,F,53.0,487.0,Yes
78908,H78908,M,47.0,375.0,No
78909,H78909,M,45.0,,No
78910,H78910,M,40.0,293.0,No
78911,H78911,F,63.0,785.0,Yes
78912,H78912,M,58.0,691.0,Yes
78913,H78913,M,58.0,633.0,Yes
78914,H78914,F,,,No
78915,H78915,F,,932.0,Yes
78916,H78916,M,,,No
78917,H78917,F,45.0,330.0,Yes
78918,H78918,F,35.0,245.0,Yes
78919,H78919,M,,894.0,No
78920,H78920,M,57.0,571.0,Yes
78921,H78921,F,58.0,624.0,Yes
78922,H78922,F,56.0,503.0,Yes
78923,H78923,M,58.0,694.0,No
78924,H78924,M,,1067.0,No
78925,H78925,F,,,No
78926,H78926,F,64.0,891.0,No
78927,H78927,F,43.0,330.0,No
78928,H78928,M,68.0,971.0,No
78929,H78929,F,59.0,607.0,No
78930,H78930,F,33.0,,Yes
78931,H78931,M,46.0,,Yes
78932,H78932,M,63.0,703.0,No
78933,H78933,M,62.0,775.0,No
78934,H78934,M,59.0,666.0,Yes
78935,H78935,F,,912.0,No
78936,H78936,M,55.0,,Yes
78937,H78937,M,72.0,1164.0,No
78938,H78938,M,,,No
78939,H78939,M,68.0,967.0,No
78940,H78940,F,60.0,689.0,No
78941,H78941,F,65.0,878.0,No
78942,H78942,F,61.0,787.0,No
78943,H78943,M,45.0,308.0,Yes
78944,H78944,M,,,Yes
78945,H78945,F,62.0,715.0,Yes
78946,H78946,F,65.0,,Yes
78947,H78947,F,69.0,1076.0,Yes
78948,H78948,F,57.0,,Yes
78949,H78949,M,,,Yes
78950,H78950,M,30.0,209.0,No
78951,H78951,,61.0,,No
78952,H78952,F,48.0,378.0,No
78953,H78953,,50.0,447.0,Yes
78954,H78954,M,,,No
78955,H78955,M,,,Yes
78956,H78956,F,63.0,744.0,No
78957,H78957,M,39.0,277.0,No
78958,H78958,M,61.0,,No
78959,H78959,F,44.0,316.0,
78960,H78960,F,71.0,1098.0,Yes
78961,H78961,M,50.0,416.0,No
78962,H78962,,68.0,,Yes
78963,H78963,M,,783.0,Yes
78964,H78964,M,45.0,,No
78965,H78965,M,29.0,180.0,Yes
78966,H78966,M,52.0,,No
78967,H78967,M,65.0,811.0,No
78968,H78968,F,,695.0,Yes
78969,H78969,F,,692.0,Yes
78970,H78970,M,,224.0,Yes
78971,H78971,F,,,Yes
78972,H78972,F,50.0,403.0,No
78973,H78973,M,50.0,448.0,Yes
78974,H78974,F,60.0,,Yes
78975,H78975,F,45.0,308.0,Yes
78976,H78976,F,56.0,599.0,Yes
78977,H78977,M,59.0,657.0,Yes
78978,H78978,M,,451.0,Yes
78979,H78979,F,,233.0,No
78980,H78980,F,58.0,699.0,Yes
78981,H78981,M,62.0,,No
78982,H78982,F,32.0,207.0,Yes
78983,H78983,F,64.0,832.0,Yes
78984,H78984,M,55.0,450.0,No
78985,H78985,F,56.0,529.0,Yes
78986,H78986,M,,529.0,Yes
78987,H78987,M,64.0,835.0,No
78988,H78988,,,419.0,No
78989,H78989,M,,,No
78990,H78990,F,61.0,765.0,No
78991,H78991,M,36.0,258.0,Yes
78992,H78992,F,61.0,793.0,No
78993,H78993,M,63.0,,No
78994,H78994,,64.0,,Yes
78995,H78995,F,60.0,,Yes
78996,H78996,M,,769.0,Yes
78997,H78997,F,35.0,,No
78998,H78998,,51.0,412.0,Yes
78999,H78999,M,37.0,244.0,No
79000,H79000,F,52.0,426.0,No
79001,H79001,F,51.0,405.0,No
79002,H79002,,50.0,440.0,No
79003,H79003,M,,,Yes
79004,H79004,F,,,Yes
79005,H79005,F,65.0,819.0,No
79006,H79006,F,,,No
79007,H79007,F,,885.0,No
79008,H79008,M,,,Yes
79009,H79009,F,,,Yes
79010,H79010,F,61.0,770.0,Yes
79011,H79011,M,32.0,,No
79012,H79012,F,,1027.0,No
79013,H79013,F,62.0,,Yes
79014,H79014,,,839.0,No
79015,H79015,F,52.0,401.0,Yes
79016,H79016,F,,,Yes
79017,H79017,M,64.0,808.0,Yes
79018,H79018,M,,682.0,Yes
79019,H79019,M,,,Yes
79020,H79020,F,62.0,,No
79021,H79021,M,59.0,,Yes
79022,H79022,F,,,Yes
79023,H79023,M,29.0,220.0,No
79024,H79024,M,46.0,373.0,Yes
79025,H79025,M,44.0,336.0,No
79026,H79026,M,66.0,926.0,No
79027,H79027,F,,,No
79028,H79028,M,56.0,,No
79029,H79029,M,,557.0,No
79030,H79030,M,43.0,,No
79031,H79031,M,67.0,915.0,Yes
79032,H79032,M,58.0,649.0,No
79033,H79033,F,62.0,,Yes
79034,H79034,M,,401.0,Yes
79035,H79035,M,59.0,616.0,Yes
79036,H79036,M,,345.0,No
79037,H79037,M,,,No
79038,H79038,M,56.0,,No
79039,H79039,M,47.0,374.0,Yes
79040,H79040,M,,,No
79041,H79041,F,50.0,440.0,Yes
79042,H79042,M,46.0,367.0,Yes
79043,H79043,M,53.0,485.0,Yes
79044,H79044,F,,572.0,No
79045,H79045,M,,924.0,No
79046,H79046,F,63.0,762.0,Yes
79047,H79047,M,56.0,594.0,No
79048,H79048,M,72.0,1160.0,No
79049,H79049,M,64.0,802.0,No
79050,H79050,M,,,No
79051,H79051,M,,,Yes
79052,H79052,F,62.0,711.0,No
79053,H79053,F,,,Yes
79054,H79054,F,62.0,766.0,No
79055,H79055,F,44.0,,No
79056,H79056,,,,Yes
79057,H79057,M,65.0,866.0,No
79058,H79058,F,46.0,393.0,No
79059,H79059,M,49.0,,Yes
79060,H79060,F,50.0,,No
79061,H79061,M,60.0,693.0,No
79062,H79062,M,63.0,712.0,No
79063,H79063,F,72.0,1163.0,No
79064,H79064,M,,,Yes
79065,H79065,F,61.0,,No
79066,H79066,F,45.0,307.0,Yes
79067,H79067,M,,723.0,No
79068,H79068,M,,822.0,No
79069,H79069,F,,,Yes
79070,H79070,F,,1018.0,No
79071,H79071,F,61.0,,Yes
79072,H79072,F,61.0,712.0,No
79073,H79073,M,60.0,643.0,No
79074,H79074,F,47.0,378.0,No
79075,H79075,F,65.0,839.0,No
79076,H79076,M,65.0,,Yes
79077,H79077,M,,,No
79078,H79078,F,65.0,,Yes
79079,H79079,M,,724.0,No
79080,H79080,M,,634.0,No
79081,H79081,M,,,No
79082,H79082,F,65.0,828.0,Yes
79083,H79083,M,,,Yes
79084,H79084,F,,840.0,No
79085,H79085,F,59.0,,Yes
79086,H79086,F,57.0,532.0,No
79087,H79087,M,59.0,678.0,Yes
79088,H79088,F,,854.0,No
79089,H79089,M,,251.0,No
79090,H79090,F,51.0,401.0,No
79091,H79091,M,61.0,,No
79092,H79092,M,,379.0,No
79093,H79093,M,61.0,773.0,Yes
79094,H79094,F,63.0,,No
79095,H79095,F,,334.0,Yes
79096,H79096,F,52.0,422.0,Yes
79097,H79097,M,,,Yes
79098,H79098,F,,714.0,Yes
79099,H79099,F,53.0,459.0,No
79100,H79100,F,63.0,713.0,No
79101,H79101,M,64.0,,No
79102,H79102,M,67.0,943.0,Yes
79103,H79103,M,,722.0,Yes
79104,H79104,F,65.0,,Yes
79105,H79105,F,58.0,,Yes
79106,H79106,F,43.0,306.0,No
79107,H79107,,,,No
79108,H79108,M,56.0,549.0,No
79109,H79109,,50.0,448.0,No
79110,H79110,M,60.0,623.0,Yes
79111,H79111,F,33.0,240.0,Yes
79112,H79112,F,49.0,,Yes
79113,H79113,F,56.0,501.0,No
79114,H79114,F,59.0,693.0,No
79115,H79115,M,,,No
79116,H79116,M,43.0,309.0,No
79117,H79117,F,66.0,944.0,Yes
79118,H79118,F,60.0,655.0,Yes
79119,H79119,M,50.0,,Yes
79120,H79120,F,62.0,789.0,Yes
79121,H79121,,,392.0,Yes
79122,H79122,F,,358.0,Yes
79123,H79123,M,50.0,439.0,Yes
79124,H79124,M,56.0,,Yes
79125,H79125,F,,,Yes
79126,H79126,F,,,Yes
79127,H79127,M,47.0,360.0,Yes
79128,H79128,F,56.0,506.0,No
79129,H79129,M,48.0,,Yes
79130,H79130,M,37.0,,
79131,H79131,M,,852.0,Yes
79132,H79132,F,,,Yes
79133,H79133,F,,500.0,Yes
79134,H79134,M,59.0,624.0,No
79135,H79135,M,32.0,207.0,Yes
79136,H79136,M,,657.0,Yes
79137,H79137,M,,334.0,Yes
79138,H79138,F,60.0,,Yes
79139,H79139,M,58.0,617.0,Yes
79140,H79140,,,304.0,No
79141,H79141,F,54.0,467.0,No
79142,H79142,,71.0,1104.0,Yes
79143,H79143,F,48.0,385.0,No
79144,H79144,F,,,Yes
79145,H79145,M,,550.0,No
79146,H79146,F,70.0,1110.0,No
79147,H79147,F,,,No
79148,H79148,F,41.0,265.0,No
79149,H79149,M,,1024.0,Yes
79150,H79150,M,38.0,245.0,Yes
79151,H79151,F,60.0,660.0,Yes
79152,H79152,M,53.0,494.0,Yes
79153,H79153,M,,,No
79154,H79154,M,64.0,855.0,No
79155,H79155,F,59.0,637.0,Yes
79156,H79156,,50.0,,Yes
79157,H79157,M,,,Yes
79158,H79158,M,59.0,678.0,No
79159,H79159,M,,,No
79160,H79160,F,63.0,,No
79161,H79161,F,57.0,,Yes
79162,H79162,F,62.0,715.0,No
79163,H79163,F,42.0,285.0,Yes
79164,H79164,,61.0,,Yes
79165,H79165,M,64.0,810.0,Yes
79166,H79166,F,51.0,449.0,Yes
79167,H79167,F,61.0,798.0,No
79168,H79168,M,66.0,949.0,No
79169,H79169,F,,830.0,No
79170,H79170,,,,No
79171,H79171,F,70.0,,Yes
79172,H79172,M,43.0,306.0,Yes
79173,H79173,F,63.0,734.0,Yes
79174,H79174,F,52.0,402.0,Yes
79175,H79175,M,33.0,,Yes
79176,H79176,M,56.0,,No
79177,H79177,M,45.0,325.0,No
79178,H79178,M,56.0,,Yes
79179,H79179,M,29.0,193.0,No
79180,H79180,,65.0,,Yes
79181,H79181,F,,835.0,No
79182,H79182,M,67.0,,No
79183,H79183,M,,,No
79184,H79184,M,30.0,191.0,Yes
79185,H79185,M,,,Yes
79186,H79186,M,69.0,997.0,Yes
79187,H79187,F,,943.0,Yes
79188,H79188,F,,906.0,Yes
79189,H79189,F,68.0,1015.0,No
79190,H79190,F,72.0,,Yes
79191,H79191,,64.0,832.0,Yes
79192,H79192,F,57.0,534.0,No
79193,H79193,F,54.0,469.0,No
79194,H79194,M,63.0,779.0,No
79195,H79195,F,,903.0,Yes
79196,H79196,M,48.0,,Yes
79197,H79197,F,65.0,811.0,No
79198,H79198,,58.0,628.0,Yes
79199,H79199,,31.0,184.0,Yes
79200,H79200,F,,,No
79201,H79201,M,,,Yes
79202,H79202,M,,,No
79203,H79203,F,48.0,365.0,No
79204,H79204,M,,,Yes
79205,H79205,M,,883.0,No
79206,H79206,M,72.0,1200.0,No
79207,H79207,F,65.0,815.0,
79208,H79208,F,64.0,852.0,Yes
79209,H79209,F,47.0,389.0,No
79210,H79210,F,59.0,686.0,No
79211,H79211,F,61.0,713.0,Yes
79212,H79212,M,66.0,947.0,Yes
79213,H79213,M,,,No
79214,H79214,F,56.0,,Yes
79215,H79215,F,31.0,212.0,Yes
79216,H79216,F,,,Yes
79217,H79217,F,60.0,,No
79218,H79218,M,68.0,,No
79219,H79219,F,59.0,691.0,No
79220,H79220,F,54.0,483.0,No
79221,H79221,F,,823.0,Yes
79222,H79222,M,,832.0,No
79223,H79223,M,57.0,,Yes
79224,H79224,F,47.0,356.0,No
79225,H79225,M,,409.0,No
79226,H79226,M,44.0,345.0,Yes
79227,H79227,F,45.0,338.0,Yes
79228,H79228,F,57.0,543.0,Yes
79229,H79229,F,57.0,592.0,No
79230,H79230,M,62.0,745.0,No
79231,H79231,F,,,Yes
79232,H79232,F,43.0,340.0,Yes
79233,H79233,M,45.0,,No
79234,H79234,,40.0,293.0,No
79235,H79235,F,,522.0,No
79236,H79236,M,,778.0,Yes
79237,H79237,F,,690.0,No
79238,H79238,M,59.0,,Yes
79239,H79239,F,70.0,1080.0,Yes
79240,H79240,F,,,Yes
79241,H79241,F,64.0,863.0,No
79242,H79242,M,57.0,580.0,Yes
79243,H79243,M,,,No
79244,H79244,M,,395.0,Yes
79245,H79245,M,,492.0,No
79246,H79246,M,50.0,432.0,No
79247,H79247,F,,293.0,No
79248,H79248,F,48.0,360.0,Yes
79249,H79249,F,64.0,,No
79250,H79250,F,68.0,,No
79251,H79251,M,61.0,764.0,Yes
79252,H79252,M,58.0,623.0,No
79253,H79253,M,67.0,913.0,Yes
79254,H79254,F,68.0,,Yes
79255,H79255,M,,,Yes
79256,H79256,M,,724.0,No
79257,H79257,M,63.0,,No
79258,H79258,M,54.0,,No
79259,H79259,F,59.0,,No
79260,H79260,M,58.0,639.0,No
79261,H79261,F,,603.0,No
79262,H79262,M,69.0,,Yes
79263,H79263,F,62.0,783.0,Yes
79264,H79264,M,,362.0,No
79265,H79265,M,28.0,182.0,No
79266,H79266,M,49.0,374.0,Yes
79267,H79267,M,59.0,,No
79268,H79268,,67.0,910.0,No
79269,H79269,M,63.0,791.0,No
79270,H79270,F,,737.0,Yes
79271,H79271,M,,789.0,No
79272,H79272,M,52.0,429.0,Yes
79273,H79273,M,58.0,676.0,No
79274,H79274,F,40.0,,No
79275,H79275,M,,,No
79276,H79276,M,60.0,675.0,Yes
79277,H79277,M,,,No
79278,H79278,M,65.0,869.0,Yes
79279,H79279,F,,,Yes
79280,H79280,M,,,Yes
