Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
78489,H78489,M,72.0,1035.0,No
78490,H78490,M,,554.0,No
78491,H78491,F,62.0,830.0,Yes
78492,H78492,F,44.0,407.0,No
78493,H78493,M,64.0,558.0,Yes
78494,H78494,M,54.0,,Yes
78495,H78495,M,60.0,726.0,Yes
78496,H78496,F,61.0,661.0,No
78497,H78497,F,68.0,,No
78498,H78498,F,63.0,,No
78499,H78499,F,66.0,935.0,No
78500,H78500,M,60.0,,No
78501,H78501,,66.0,1177.0,Yes
78502,H78502,F,64.0,884.0,No
78503,H78503,F,43.0,338.0,No
78504,H78504,M,,,Yes
78505,H78505,M,56.0,566.0,Yes
78506,H78506,M,64.0,513.0,Yes
78507,H78507,F,54.0,355.0,Yes
78508,H78508,M,57.0,720.0,Yes
78509,H78509,M,56.0,,No
78510,H78510,M,46.0,,No
78511,H78511,M,62.0,509.0,No
78512,H78512,F,55.0,568.0,Yes
78513,H78513,F,57.0,855.0,Yes
78514,H78514,M,55.0,534.0,Yes
78515,H78515,M,36.0,268.0,Yes
78516,H78516,M,56.0,541.0,No
78517,H78517,F,58.0,,Yes
78518,H78518,M,,697.0,No
78519,H78519,M,56.0,886.0,No
78520,H78520,M,,,Yes
78521,H78521,M,64.0,889.0,Yes
78522,H78522,F,,952.0,No
78523,H78523,M,62.0,740.0,Yes
78524,H78524,F,50.0,,Yes
78525,H78525,M,64.0,535.0,No
78526,H78526,F,67.0,,No
78527,H78527,F,58.0,,No
78528,H78528,F,55.0,868.0,Yes
78529,H78529,M,58.0,813.0,Yes
78530,H78530,M,,334.0,No
78531,H78531,M,,670.0,No
78532,H78532,M,64.0,,No
78533,H78533,F,,579.0,Yes
78534,H78534,F,61.0,671.0,No
78535,H78535,M,62.0,628.0,Yes
78536,H78536,F,64.0,,No
78537,H78537,F,60.0,,No
78538,H78538,M,,,Yes
78539,H78539,M,,,No
78540,H78540,M,64.0,733.0,No
78541,H78541,M,44.0,395.0,Yes
78542,H78542,,55.0,637.0,Yes
78543,H78543,F,,678.0,No
78544,H78544,F,51.0,375.0,No
78545,H78545,M,69.0,1178.0,Yes
78546,H78546,M,38.0,205.0,
78547,H78547,F,61.0,684.0,No
78548,H78548,F,59.0,703.0,Yes
78549,H78549,F,46.0,413.0,No
78550,H78550,F,67.0,1095.0,Yes
78551,H78551,F,48.0,,No
78552,H78552,F,58.0,,Yes
78553,H78553,M,44.0,451.0,No
78554,H78554,M,57.0,522.0,No
78555,H78555,M,,,Yes
78556,H78556,F,,,No
78557,H78557,M,,767.0,No
78558,H78558,F,57.0,890.0,No
78559,H78559,M,64.0,,No
78560,H78560,F,62.0,835.0,No
78561,H78561,M,60.0,,Yes
78562,H78562,F,40.0,,Yes
78563,H78563,M,52.0,,No
78564,H78564,F,,,No
78565,H78565,F,,887.0,No
78566,H78566,F,,526.0,No
78567,H78567,F,,,Yes
78568,H78568,F,,,No
78569,H78569,F,58.0,623.0,Yes
78570,H78570,M,37.0,258.0,No
78571,H78571,M,62.0,829.0,No
78572,H78572,M,,,No
78573,H78573,F,38.0,,No
78574,H78574,M,44.0,372.0,No
78575,H78575,M,48.0,311.0,No
78576,H78576,M,54.0,376.0,Yes
78577,H78577,M,53.0,,Yes
78578,H78578,F,61.0,567.0,No
78579,H78579,F,,331.0,No
78580,H78580,M,62.0,,Yes
78581,H78581,M,44.0,356.0,No
78582,H78582,F,,671.0,Yes
78583,H78583,F,60.0,736.0,Yes
78584,H78584,F,,,Yes
78585,H78585,M,30.0,253.0,Yes
78586,H78586,M,56.0,,No
78587,H78587,M,45.0,,No
78588,H78588,M,,859.0,Yes
78589,H78589,F,57.0,,No
78590,H78590,M,64.0,,No
78591,H78591,F,60.0,,Yes
78592,H78592,M,62.0,,Yes
78593,H78593,M,70.0,1014.0,Yes
78594,H78594,F,36.0,284.0,Yes
78595,H78595,M,,,No
78596,H78596,F,56.0,,Yes
78597,H78597,F,62.0,895.0,Yes
78598,H78598,M,56.0,714.0,No
78599,H78599,F,,,No
78600,H78600,F,,,No
78601,H78601,M,57.0,845.0,No
78602,H78602,F,55.0,,No
78603,H78603,M,,830.0,Yes
78604,H78604,M,59.0,517.0,No
78605,H78605,M,50.0,496.0,Yes
78606,H78606,M,42.0,,Yes
78607,H78607,M,,455.0,No
78608,H78608,M,44.0,313.0,Yes
78609,H78609,M,71.0,,No
78610,H78610,M,,1034.0,Yes
78611,H78611,F,61.0,743.0,No
78612,H78612,F,59.0,805.0,Yes
78613,H78613,F,39.0,212.0,Yes
78614,H78614,M,59.0,,No
78615,H78615,F,,810.0,No
78616,H78616,M,42.0,322.0,No
78617,H78617,F,58.0,,Yes
78618,H78618,M,56.0,603.0,No
78619,H78619,F,57.0,,Yes
78620,H78620,M,,605.0,No
78621,H78621,M,,614.0,Yes
78622,H78622,F,59.0,,No
78623,H78623,F,40.0,,Yes
78624,H78624,F,,759.0,Yes
78625,H78625,M,58.0,,No
78626,H78626,F,68.0,944.0,No
78627,H78627,F,39.0,,Yes
78628,H78628,F,,677.0,Yes
78629,H78629,M,31.0,180.0,Yes
78630,H78630,F,,779.0,No
78631,H78631,F,62.0,760.0,No
78632,H78632,M,,778.0,Yes
78633,H78633,F,72.0,,No
78634,H78634,M,60.0,541.0,No
78635,H78635,F,57.0,,Yes
78636,H78636,F,,,Yes
78637,H78637,,58.0,541.0,No
78638,H78638,F,,263.0,No
78639,H78639,F,61.0,720.0,No
78640,H78640,M,64.0,610.0,Yes
78641,H78641,F,50.0,304.0,No
78642,H78642,F,51.0,345.0,No
78643,H78643,F,62.0,,Yes
78644,H78644,M,,514.0,Yes
78645,H78645,M,35.0,212.0,Yes
78646,H78646,M,57.0,631.0,Yes
78647,H78647,M,47.0,,Yes
78648,H78648,M,52.0,,Yes
78649,H78649,F,47.0,326.0,No
78650,H78650,F,58.0,801.0,No
78651,H78651,F,63.0,746.0,No
78652,H78652,F,,352.0,Yes
78653,H78653,F,58.0,556.0,No
78654,H78654,,55.0,773.0,Yes
78655,H78655,M,58.0,513.0,Yes
78656,H78656,F,,,No
78657,H78657,F,56.0,878.0,Yes
78658,H78658,F,,1111.0,Yes
78659,H78659,,,,Yes
78660,H78660,M,,657.0,No
78661,H78661,F,61.0,,Yes
78662,H78662,F,,994.0,Yes
78663,H78663,M,47.0,491.0,Yes
78664,H78664,M,50.0,403.0,No
78665,H78665,F,48.0,446.0,Yes
78666,H78666,F,58.0,827.0,Yes
78667,H78667,M,56.0,,No
78668,H78668,F,60.0,823.0,Yes
78669,H78669,F,61.0,,Yes
78670,H78670,M,60.0,848.0,Yes
78671,H78671,F,43.0,480.0,No
78672,H78672,M,58.0,502.0,Yes
78673,H78673,M,,519.0,No
78674,H78674,M,64.0,,Yes
78675,H78675,M,51.0,,Yes
78676,H78676,F,50.0,,No
78677,H78677,M,,418.0,Yes
78678,H78678,M,47.0,415.0,No
78679,H78679,F,62.0,804.0,Yes
78680,H78680,F,62.0,568.0,No
78681,H78681,M,,328.0,Yes
78682,H78682,M,55.0,829.0,No
78683,H78683,F,61.0,,No
78684,H78684,F,30.0,294.0,Yes
78685,H78685,F,56.0,732.0,No
78686,H78686,,51.0,348.0,No
78687,H78687,F,63.0,804.0,Yes
78688,H78688,F,63.0,,No
78689,H78689,M,70.0,1135.0,Yes
78690,H78690,M,,,No
78691,H78691,F,,,No
78692,H78692,M,42.0,423.0,Yes
78693,H78693,F,66.0,1118.0,Yes
78694,H78694,,44.0,436.0,Yes
78695,H78695,M,48.0,447.0,No
78696,H78696,M,64.0,893.0,Yes
78697,H78697,M,61.0,,No
78698,H78698,F,42.0,416.0,Yes
78699,H78699,M,,717.0,No
78700,H78700,F,58.0,894.0,Yes
78701,H78701,F,57.0,755.0,No
78702,H78702,M,,,No
78703,H78703,F,,,Yes
78704,H78704,M,48.0,,Yes
78705,H78705,M,,216.0,No
78706,H78706,F,61.0,,Yes
78707,H78707,F,55.0,,Yes
78708,H78708,M,,690.0,No
78709,H78709,F,57.0,654.0,Yes
78710,H78710,F,55.0,725.0,Yes
78711,H78711,M,55.0,703.0,No
78712,H78712,M,56.0,579.0,No
78713,H78713,F,,493.0,No
78714,H78714,M,60.0,744.0,No
78715,H78715,F,72.0,1130.0,Yes
78716,H78716,M,45.0,376.0,Yes
78717,H78717,F,56.0,,No
78718,H78718,F,62.0,,Yes
78719,H78719,M,47.0,,Yes
78720,H78720,M,62.0,,No
78721,H78721,F,59.0,,No
78722,H78722,,,,Yes
78723,H78723,M,56.0,,No
78724,H78724,M,55.0,521.0,No
78725,H78725,F,56.0,738.0,No
78726,H78726,F,45.0,,Yes
78727,H78727,F,59.0,883.0,Yes
78728,H78728,F,39.0,197.0,Yes
78729,H78729,M,29.0,291.0,Yes
78730,H78730,M,34.0,269.0,No
78731,H78731,,62.0,756.0,Yes
78732,H78732,M,44.0,317.0,Yes
78733,H78733,F,57.0,837.0,No
78734,H78734,F,60.0,,Yes
78735,H78735,M,,891.0,Yes
78736,H78736,F,28.0,,No
78737,H78737,F,56.0,894.0,No
78738,H78738,F,40.0,,Yes
78739,H78739,F,57.0,,Yes
78740,H78740,M,37.0,235.0,Yes
78741,H78741,,58.0,791.0,No
78742,H78742,F,,772.0,Yes
78743,H78743,F,32.0,,Yes
78744,H78744,F,63.0,524.0,Yes
78745,H78745,F,,669.0,No
78746,H78746,M,68.0,,No
78747,H78747,M,45.0,497.0,Yes
78748,H78748,F,32.0,283.0,Yes
78749,H78749,M,,764.0,No
78750,H78750,M,,569.0,Yes
78751,H78751,M,60.0,,Yes
78752,H78752,F,48.0,,Yes
78753,H78753,F,,617.0,Yes
78754,H78754,F,58.0,,No
78755,H78755,M,28.0,229.0,No
78756,H78756,F,63.0,874.0,Yes
78757,H78757,F,44.0,458.0,Yes
78758,H78758,M,49.0,,Yes
78759,H78759,M,61.0,,Yes
78760,H78760,F,,322.0,Yes
78761,H78761,,,747.0,No
78762,H78762,F,59.0,,Yes
78763,H78763,M,62.0,,No
78764,H78764,F,44.0,350.0,No
78765,H78765,F,42.0,,No
78766,H78766,F,,363.0,No
78767,H78767,F,49.0,303.0,No
78768,H78768,F,60.0,538.0,Yes
78769,H78769,M,68.0,937.0,Yes
78770,H78770,M,51.0,343.0,Yes
78771,H78771,F,60.0,742.0,No
78772,H78772,M,58.0,,No
78773,H78773,F,59.0,646.0,No
78774,H78774,F,,472.0,Yes
78775,H78775,F,57.0,568.0,No
78776,H78776,F,50.0,454.0,Yes
78777,H78777,F,43.0,346.0,Yes
78778,H78778,M,57.0,610.0,Yes
78779,H78779,F,62.0,803.0,No
78780,H78780,M,57.0,590.0,No
78781,H78781,M,60.0,,Yes
78782,H78782,F,40.0,289.0,No
78783,H78783,M,61.0,890.0,Yes
78784,H78784,F,,,No
78785,H78785,M,59.0,612.0,No
78786,H78786,M,49.0,,Yes
78787,H78787,F,45.0,361.0,Yes
78788,H78788,F,,624.0,No
78789,H78789,M,44.0,,Yes
78790,H78790,F,58.0,821.0,Yes
78791,H78791,F,62.0,740.0,No
78792,H78792,M,,,Yes
78793,H78793,F,44.0,370.0,No
78794,H78794,F,42.0,462.0,No
78795,H78795,M,62.0,,Yes
78796,H78796,M,58.0,,Yes
78797,H78797,M,55.0,727.0,No
78798,H78798,F,60.0,712.0,Yes
78799,H78799,M,72.0,1051.0,Yes
78800,H78800,F,62.0,,No
78801,H78801,M,,902.0,Yes
78802,H78802,F,64.0,,Yes
78803,H78803,M,46.0,354.0,No
78804,H78804,F,,,Yes
78805,H78805,M,,,Yes
78806,H78806,M,49.0,,No
78807,H78807,F,60.0,,Yes
78808,H78808,F,45.0,313.0,No
78809,H78809,F,53.0,,No
78810,H78810,F,31.0,226.0,No
78811,H78811,M,,,No
78812,H78812,M,,510.0,Yes
78813,H78813,F,,,Yes
78814,H78814,M,57.0,,No
78815,H78815,F,,590.0,Yes
78816,H78816,F,47.0,410.0,No
78817,H78817,M,,673.0,Yes
78818,H78818,M,54.0,,Yes
78819,H78819,M,69.0,,Yes
78820,H78820,M,64.0,,Yes
78821,H78821,F,,473.0,Yes
78822,H78822,M,,,Yes
78823,H78823,M,,,No
78824,H78824,F,,530.0,No
78825,H78825,F,41.0,,Yes
78826,H78826,M,,,Yes
78827,H78827,F,57.0,689.0,No
78828,H78828,F,62.0,840.0,Yes
78829,H78829,F,,626.0,Yes
78830,H78830,M,49.0,489.0,No
78831,H78831,F,,601.0,No
78832,H78832,M,61.0,623.0,Yes
78833,H78833,F,54.0,,No
78834,H78834,F,,491.0,Yes
78835,H78835,M,56.0,672.0,Yes
78836,H78836,F,,850.0,Yes
78837,H78837,M,,344.0,No
78838,H78838,F,,497.0,No
78839,H78839,M,53.0,,No
78840,H78840,F,63.0,,No
78841,H78841,F,55.0,659.0,No
78842,H78842,,52.0,,Yes
78843,H78843,M,,1023.0,No
78844,H78844,M,58.0,561.0,No
78845,H78845,F,55.0,,Yes
78846,H78846,F,63.0,507.0,No
78847,H78847,,37.0,249.0,Yes
78848,H78848,M,,678.0,
78849,H78849,F,59.0,618.0,No
78850,H78850,M,37.0,207.0,No
78851,H78851,F,,255.0,Yes
78852,H78852,F,42.0,,No
78853,H78853,M,44.0,436.0,Yes
78854,H78854,F,45.0,397.0,No
78855,H78855,M,,,No
78856,H78856,F,62.0,,Yes
78857,H78857,F,55.0,,Yes
78858,H78858,M,60.0,849.0,Yes
78859,H78859,M,62.0,,No
78860,H78860,M,44.0,,No
78861,H78861,M,46.0,,No
78862,H78862,M,57.0,603.0,Yes
78863,H78863,F,53.0,,Yes
78864,H78864,,52.0,,No
78865,H78865,M,61.0,780.0,Yes
78866,H78866,M,57.0,850.0,Yes
78867,H78867,M,47.0,,Yes
78868,H78868,M,,701.0,Yes
78869,H78869,M,,376.0,Yes
78870,H78870,M,,605.0,Yes
78871,H78871,M,65.0,1133.0,No
78872,H78872,M,45.0,368.0,Yes
78873,H78873,F,43.0,441.0,No
78874,H78874,F,59.0,,No
78875,H78875,F,,1086.0,No
78876,H78876,F,63.0,672.0,No
78877,H78877,F,36.0,,Yes
78878,H78878,,52.0,311.0,Yes
78879,H78879,M,60.0,,Yes
78880,H78880,M,43.0,,No
78881,H78881,F,,,Yes
78882,H78882,M,67.0,962.0,Yes
78883,H78883,M,,410.0,Yes
78884,H78884,F,56.0,770.0,No
78885,H78885,F,61.0,,No
78886,H78886,M,,,Yes
78887,H78887,M,,766.0,No
78888,H78888,,,740.0,No
78889,H78889,M,32.0,235.0,No
78890,H78890,F,45.0,433.0,Yes
78891,H78891,M,52.0,,Yes
78892,H78892,M,58.0,551.0,No
78893,H78893,F,,,Yes
78894,H78894,M,44.0,429.0,No
78895,H78895,M,,,No
78896,H78896,F,,,Yes
78897,H78897,F,,590.0,No
78898,H78898,F,,,Yes
78899,H78899,F,,752.0,Yes
78900,H78900,M,,759.0,Yes
78901,H78901,F,58.0,612.0,No
78902,H78902,M,57.0,854.0,No
78903,H78903,F,,,No
78904,H78904,M,38.0,272.0,No
78905,H78905,M,30.0,,No
78906,H78906,F,55.0,588.0,Yes
78907,H78907,M,,,Yes
78908,H78908,F,,,Yes
78909,H78909,,42.0,,No
78910,H78910,M,54.0,,Yes
78911,H78911,M,35.0,191.0,Yes
78912,H78912,M,42.0,436.0,Yes
78913,H78913,M,,,No
78914,H78914,M,43.0,314.0,No
78915,H78915,M,51.0,394.0,No
78916,H78916,M,,321.0,Yes
78917,H78917,F,53.0,,No
78918,H78918,M,57.0,897.0,Yes
78919,H78919,M,,,No
78920,H78920,F,45.0,,No
78921,H78921,,60.0,655.0,No
78922,H78922,F,61.0,,No
78923,H78923,M,67.0,1144.0,Yes
78924,H78924,F,,879.0,Yes
78925,H78925,M,60.0,586.0,No
78926,H78926,F,,675.0,Yes
78927,H78927,F,55.0,,Yes
78928,H78928,F,58.0,587.0,No
78929,H78929,F,62.0,617.0,No
78930,H78930,F,,325.0,Yes
78931,H78931,M,46.0,473.0,No
78932,H78932,F,61.0,,No
78933,H78933,F,,335.0,No
78934,H78934,M,54.0,,Yes
78935,H78935,M,59.0,717.0,Yes
78936,H78936,M,55.0,882.0,No
78937,H78937,M,28.0,,No
78938,H78938,F,,438.0,Yes
78939,H78939,M,52.0,449.0,Yes
78940,H78940,M,64.0,759.0,No
78941,H78941,,47.0,433.0,Yes
78942,H78942,M,,,Yes
78943,H78943,F,,1115.0,Yes
78944,H78944,M,42.0,429.0,Yes
78945,H78945,F,42.0,,No
78946,H78946,F,55.0,746.0,Yes
78947,H78947,M,,472.0,No
78948,H78948,M,,264.0,Yes
78949,H78949,M,61.0,,Yes
78950,H78950,F,52.0,,No
78951,H78951,M,64.0,880.0,Yes
78952,H78952,F,55.0,,Yes
78953,H78953,M,53.0,325.0,No
78954,H78954,F,48.0,,No
78955,H78955,M,,866.0,No
78956,H78956,F,,814.0,Yes
78957,H78957,F,60.0,756.0,Yes
78958,H78958,F,42.0,320.0,No
78959,H78959,M,67.0,1072.0,Yes
78960,H78960,F,48.0,412.0,Yes
78961,H78961,M,,1186.0,
78962,H78962,M,,,No
78963,H78963,F,55.0,709.0,Yes
78964,H78964,M,63.0,565.0,No
78965,H78965,M,65.0,933.0,No
78966,H78966,M,63.0,504.0,No
78967,H78967,M,,540.0,Yes
78968,H78968,F,52.0,,No
78969,H78969,F,57.0,,Yes
78970,H78970,M,58.0,718.0,No
78971,H78971,F,55.0,888.0,No
78972,H78972,M,33.0,206.0,No
78973,H78973,F,43.0,,Yes
78974,H78974,M,69.0,981.0,No
78975,H78975,F,,783.0,No
78976,H78976,M,,379.0,Yes
78977,H78977,M,,,Yes
78978,H78978,F,62.0,721.0,Yes
78979,H78979,M,62.0,602.0,Yes
78980,H78980,M,47.0,494.0,No
78981,H78981,M,64.0,747.0,Yes
78982,H78982,F,62.0,,Yes
78983,H78983,F,,,Yes
78984,H78984,F,64.0,794.0,No
78985,H78985,M,,424.0,Yes
78986,H78986,M,37.0,,No
78987,H78987,M,,884.0,No
78988,H78988,F,55.0,661.0,
78989,H78989,M,,487.0,No
78990,H78990,F,56.0,567.0,Yes
78991,H78991,M,64.0,713.0,Yes
78992,H78992,F,61.0,762.0,Yes
78993,H78993,M,71.0,1187.0,Yes
78994,H78994,M,72.0,,Yes
78995,H78995,M,59.0,622.0,Yes
78996,H78996,F,53.0,,Yes
78997,H78997,F,,,No
78998,H78998,M,51.0,,No
78999,H78999,M,,574.0,No
79000,H79000,M,40.0,210.0,No
79001,H79001,F,44.0,499.0,Yes
79002,H79002,M,,,Yes
79003,H79003,F,50.0,,No
79004,H79004,M,49.0,370.0,No
79005,H79005,M,53.0,,Yes
79006,H79006,M,68.0,977.0,No
79007,H79007,F,32.0,284.0,No
79008,H79008,F,,455.0,Yes
79009,H79009,M,61.0,545.0,Yes
79010,H79010,F,70.0,,Yes
79011,H79011,F,44.0,349.0,No
79012,H79012,M,,402.0,No
79013,H79013,F,50.0,348.0,Yes
79014,H79014,F,46.0,,No
79015,H79015,F,62.0,,No
79016,H79016,M,59.0,540.0,No
79017,H79017,M,,743.0,No
79018,H79018,F,51.0,465.0,Yes
79019,H79019,F,60.0,,No
79020,H79020,F,70.0,,No
79021,H79021,F,30.0,213.0,Yes
79022,H79022,M,60.0,,No
79023,H79023,M,63.0,692.0,Yes
79024,H79024,F,57.0,,Yes
79025,H79025,,28.0,,No
79026,H79026,F,59.0,630.0,No
79027,H79027,M,57.0,,No
79028,H79028,M,,590.0,Yes
79029,H79029,M,,691.0,No
79030,H79030,F,50.0,491.0,No
79031,H79031,M,65.0,,No
79032,H79032,M,32.0,285.0,Yes
79033,H79033,M,56.0,,No
79034,H79034,M,55.0,881.0,No
79035,H79035,M,56.0,797.0,Yes
79036,H79036,M,70.0,1199.0,Yes
79037,H79037,F,56.0,,Yes
79038,H79038,F,47.0,,No
79039,H79039,F,62.0,,Yes
79040,H79040,M,42.0,352.0,No
79041,H79041,M,,262.0,No
79042,H79042,M,59.0,,Yes
79043,H79043,F,60.0,,Yes
79044,H79044,M,49.0,320.0,Yes
79045,H79045,F,40.0,239.0,No
79046,H79046,M,61.0,,No
79047,H79047,,63.0,,No
79048,H79048,M,55.0,888.0,Yes
79049,H79049,F,,424.0,No
79050,H79050,M,,,No
79051,H79051,F,60.0,,Yes
79052,H79052,M,53.0,382.0,No
79053,H79053,F,,798.0,No
79054,H79054,F,61.0,,No
79055,H79055,F,58.0,518.0,Yes
79056,H79056,F,61.0,,No
79057,H79057,M,55.0,557.0,No
79058,H79058,F,61.0,,No
79059,H79059,M,63.0,,Yes
79060,H79060,M,,656.0,No
79061,H79061,F,58.0,542.0,No
79062,H79062,M,,,No
79063,H79063,F,62.0,,No
79064,H79064,F,59.0,,Yes
79065,H79065,M,62.0,,No
79066,H79066,F,,,Yes
79067,H79067,M,55.0,675.0,Yes
79068,H79068,F,47.0,390.0,Yes
79069,H79069,F,62.0,,Yes
79070,H79070,F,71.0,1066.0,Yes
79071,H79071,F,42.0,322.0,No
79072,H79072,M,61.0,620.0,Yes
79073,H79073,M,56.0,,No
79074,H79074,M,,843.0,No
79075,H79075,M,60.0,,Yes
79076,H79076,F,,,Yes
79077,H79077,F,67.0,1146.0,No
79078,H79078,M,,1063.0,Yes
79079,H79079,M,61.0,,No
79080,H79080,M,55.0,,Yes
79081,H79081,,35.0,,No
79082,H79082,M,37.0,257.0,No
79083,H79083,M,,1188.0,Yes
79084,H79084,M,,539.0,Yes
79085,H79085,F,52.0,486.0,Yes
79086,H79086,M,,734.0,No
79087,H79087,F,35.0,227.0,Yes
79088,H79088,M,56.0,838.0,No
79089,H79089,F,55.0,789.0,No
79090,H79090,M,,315.0,No
79091,H79091,F,62.0,,Yes
79092,H79092,F,50.0,338.0,Yes
79093,H79093,F,,716.0,Yes
79094,H79094,F,61.0,885.0,No
79095,H79095,M,60.0,679.0,No
79096,H79096,F,63.0,,No
79097,H79097,M,51.0,,No
79098,H79098,F,,624.0,No
79099,H79099,F,56.0,805.0,Yes
79100,H79100,M,,525.0,Yes
79101,H79101,M,,550.0,No
79102,H79102,F,61.0,549.0,Yes
79103,H79103,F,,1093.0,Yes
79104,H79104,M,,,No
79105,H79105,F,71.0,1007.0,No
79106,H79106,M,57.0,589.0,Yes
79107,H79107,M,62.0,,No
79108,H79108,M,60.0,,Yes
79109,H79109,F,60.0,633.0,No
79110,H79110,M,43.0,,No
79111,H79111,,63.0,,Yes
79112,H79112,M,,248.0,Yes
79113,H79113,M,64.0,589.0,No
79114,H79114,M,52.0,414.0,No
79115,H79115,F,66.0,,Yes
79116,H79116,M,47.0,,No
79117,H79117,F,57.0,,No
79118,H79118,F,58.0,,Yes
79119,H79119,M,62.0,759.0,No
79120,H79120,M,,,No
79121,H79121,M,,606.0,No
79122,H79122,M,61.0,,No
79123,H79123,F,63.0,785.0,No
79124,H79124,M,54.0,386.0,Yes
79125,H79125,M,34.0,216.0,No
79126,H79126,M,,,Yes
79127,H79127,F,53.0,,No
79128,H79128,M,63.0,,Yes
79129,H79129,F,49.0,303.0,No
79130,H79130,F,,327.0,No
79131,H79131,M,59.0,549.0,Yes
79132,H79132,F,30.0,,No
79133,H79133,M,57.0,644.0,Yes
79134,H79134,F,42.0,334.0,No
79135,H79135,F,28.0,250.0,Yes
79136,H79136,M,46.0,436.0,Yes
79137,H79137,M,47.0,,Yes
79138,H79138,M,,,No
79139,H79139,F,63.0,614.0,Yes
79140,H79140,M,46.0,,No
79141,H79141,M,,575.0,No
79142,H79142,M,,,No
79143,H79143,F,64.0,688.0,No
79144,H79144,M,64.0,724.0,Yes
79145,H79145,F,,441.0,No
79146,H79146,F,29.0,,Yes
79147,H79147,F,58.0,,Yes
79148,H79148,M,55.0,737.0,No
79149,H79149,F,,,No
79150,H79150,F,51.0,369.0,Yes
79151,H79151,M,,,No
79152,H79152,M,,,No
79153,H79153,F,61.0,611.0,No
79154,H79154,M,51.0,,Yes
79155,H79155,F,55.0,,Yes
79156,H79156,F,,841.0,Yes
79157,H79157,M,42.0,392.0,Yes
79158,H79158,M,57.0,,No
79159,H79159,M,60.0,,No
79160,H79160,F,61.0,519.0,Yes
79161,H79161,F,43.0,304.0,No
79162,H79162,F,,631.0,Yes
79163,H79163,F,64.0,,Yes
79164,H79164,F,48.0,374.0,Yes
79165,H79165,M,67.0,1114.0,No
79166,H79166,F,63.0,,No
79167,H79167,F,29.0,248.0,No
79168,H79168,F,59.0,635.0,No
79169,H79169,F,50.0,,No
79170,H79170,F,37.0,296.0,Yes
79171,H79171,M,56.0,840.0,Yes
79172,H79172,F,63.0,,No
79173,H79173,M,53.0,,No
79174,H79174,F,46.0,,No
79175,H79175,F,60.0,839.0,Yes
79176,H79176,M,,203.0,No
79177,H79177,F,43.0,,Yes
79178,H79178,M,,225.0,Yes
79179,H79179,M,61.0,,No
79180,H79180,M,,369.0,No
79181,H79181,F,,489.0,No
79182,H79182,M,,,No
79183,H79183,F,68.0,1092.0,No
79184,H79184,M,63.0,530.0,No
79185,H79185,M,,,Yes
79186,H79186,M,,,No
79187,H79187,,49.0,364.0,Yes
79188,H79188,M,44.0,384.0,No
79189,H79189,F,66.0,,Yes
79190,H79190,M,56.0,619.0,Yes
79191,H79191,F,37.0,,Yes
79192,H79192,M,63.0,,Yes
79193,H79193,M,,376.0,No
79194,H79194,M,47.0,379.0,No
79195,H79195,F,49.0,,No
79196,H79196,M,,1141.0,Yes
79197,H79197,F,56.0,642.0,Yes
79198,H79198,M,30.0,236.0,No
79199,H79199,M,48.0,395.0,Yes
79200,H79200,M,,860.0,No
79201,H79201,M,,,No
79202,H79202,M,59.0,,No
79203,H79203,M,59.0,,No
79204,H79204,M,50.0,,No
79205,H79205,F,,886.0,No
79206,H79206,F,41.0,,Yes
79207,H79207,F,63.0,,Yes
79208,H79208,F,,,Yes
79209,H79209,F,61.0,689.0,No
79210,H79210,F,61.0,,Yes
79211,H79211,F,,,No
79212,H79212,M,49.0,,No
79213,H79213,F,67.0,1067.0,No
79214,H79214,M,64.0,526.0,No
79215,H79215,M,61.0,783.0,Yes
79216,H79216,M,57.0,628.0,No
79217,H79217,F,36.0,217.0,Yes
79218,H79218,M,36.0,180.0,No
79219,H79219,F,63.0,666.0,Yes
79220,H79220,M,55.0,608.0,Yes
79221,H79221,F,,795.0,Yes
79222,H79222,M,60.0,556.0,No
79223,H79223,M,,780.0,Yes
79224,H79224,F,62.0,896.0,Yes
79225,H79225,M,60.0,798.0,No
79226,H79226,M,51.0,489.0,No
79227,H79227,M,56.0,719.0,No
79228,H79228,,69.0,988.0,No
79229,H79229,F,53.0,400.0,Yes
79230,H79230,F,57.0,,No
79231,H79231,F,48.0,,Yes
79232,H79232,F,56.0,,Yes
79233,H79233,M,64.0,,
79234,H79234,M,55.0,779.0,Yes
79235,H79235,M,44.0,,No
79236,H79236,F,54.0,467.0,No
79237,H79237,F,49.0,,No
79238,H79238,M,40.0,202.0,No
79239,H79239,M,62.0,,No
79240,H79240,F,,574.0,No
79241,H79241,M,54.0,,No
79242,H79242,F,,,Yes
79243,H79243,M,64.0,,Yes
79244,H79244,M,64.0,808.0,Yes
79245,H79245,M,,255.0,Yes
79246,H79246,M,33.0,,No
79247,H79247,M,65.0,1188.0,No
79248,H79248,M,63.0,515.0,Yes
79249,H79249,M,60.0,878.0,Yes
79250,H79250,F,70.0,1099.0,No
79251,H79251,M,51.0,456.0,No
79252,H79252,F,37.0,279.0,Yes
79253,H79253,M,,732.0,No
79254,H79254,F,53.0,,Yes
79255,H79255,F,58.0,829.0,No
79256,H79256,M,68.0,922.0,Yes
79257,H79257,M,51.0,357.0,Yes
79258,H79258,,,687.0,Yes
79259,H79259,F,59.0,822.0,Yes
79260,H79260,M,,233.0,Yes
79261,H79261,M,,,Yes
