,Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
84771,84772,H84772,M,55.812658936611996,236.0,No
84772,84773,H84773,M,62.0,787.0,No
84773,84774,H84774,M,54.0,481.0,No
84775,84776,H84776,F,55.812658936611996,606.585796607797,No
84776,84777,H84777,F,65.0,606.585796607797,No
84777,84778,H84778,F,55.812658936611996,866.0,Yes
84778,84779,H84779,M,55.812658936611996,395.0,Yes
84779,84780,H84780,F,61.0,606.585796607797,No
84780,84781,H84781,M,55.812658936611996,606.585796607797,Yes
84781,84782,H84782,F,57.0,505.0,No
84782,84783,H84783,M,52.0,450.0,Yes
84783,84784,H84784,F,44.0,313.0,No
84784,84785,H84785,M,55.812658936611996,233.0,Yes
84785,84786,H84786,F,55.812658936611996,352.0,No
84786,84787,H84787,F,55.812658936611996,414.0,No
84787,84788,H84788,M,60.0,607.0,Yes
84788,84789,H84789,F,44.0,323.0,Yes
84789,84790,H84790,M,46.0,356.0,No
84790,84791,H84791,M,55.812658936611996,606.585796607797,No
84792,84793,H84793,M,62.0,606.585796607797,Yes
84793,84794,H84794,M,63.0,606.585796607797,Yes
84794,84795,H84795,M,64.0,804.0,Yes
84795,84796,H84796,M,46.0,350.0,Yes
84796,84797,H84797,F,65.0,870.0,Yes
84797,84798,H84798,F,63.0,606.585796607797,Yes
84798,84799,H84799,F,60.0,667.0,Yes
84799,84800,H84800,M,55.812658936611996,742.0,Yes
84800,84801,H84801,M,55.812658936611996,606.585796607797,No
84801,84802,H84802,F,57.0,572.0,Yes
84802,84803,H84803,F,62.0,606.585796607797,Yes
84803,84804,H84804,M,55.812658936611996,606.585796607797,Yes
84804,84805,H84805,F,59.0,606.585796607797,No
84805,84806,H84806,M,63.0,746.0,Yes
84806,84807,H84807,F,55.812658936611996,606.585796607797,No
84807,84808,H84808,F,53.0,486.0,No
84808,84809,H84809,F,55.812658936611996,460.0,Yes
84809,84810,H84810,F,60.0,677.0,Yes
84810,84811,H84811,M,44.0,606.585796607797,Yes
84811,84812,H84812,M,55.812658936611996,606.585796607797,No
84812,84813,H84813,F,55.812658936611996,747.0,Yes
84813,84814,H84814,F,43.0,324.0,Yes
84814,84815,H84815,M,55.812658936611996,606.585796607797,Yes
84815,84816,H84816,M,67.0,936.0,Yes
84817,84818,H84818,M,55.812658936611996,606.585796607797,No
84818,84819,H84819,F,63.0,746.0,No
84819,84820,H84820,F,55.812658936611996,553.0,Yes
84820,84821,H84821,F,55.812658936611996,866.0,Yes
84821,84822,H84822,M,65.0,861.0,No
84822,84823,H84823,F,55.812658936611996,606.585796607797,Yes
84823,84824,H84824,F,43.0,313.0,Yes
84824,84825,H84825,F,56.0,521.0,Yes
84825,84826,H84826,M,33.0,237.0,Yes
84826,84827,H84827,M,65.0,873.0,Yes
84827,84828,H84828,M,36.0,260.0,Yes
84828,84829,H84829,M,71.0,606.585796607797,No
84829,84830,H84830,M,35.0,245.0,No
84830,84831,H84831,F,61.0,736.0,Yes
84831,84832,H84832,F,55.812658936611996,534.0,No
84832,84833,H84833,F,60.0,626.0,Yes
84833,84834,H84834,M,62.0,751.0,Yes
84835,84836,H84836,M,56.0,543.0,Yes
84836,84837,H84837,F,55.812658936611996,606.585796607797,No
84837,84838,H84838,F,55.812658936611996,606.585796607797,Yes
84838,84839,H84839,F,58.0,694.0,Yes
84839,84840,H84840,F,55.812658936611996,306.0,Yes
84840,84841,H84841,M,57.0,587.0,Yes
84841,84842,H84842,F,61.0,710.0,No
84842,84843,H84843,F,62.0,606.585796607797,Yes
84843,84844,H84844,F,48.0,388.0,No
84845,84846,H84846,M,69.0,999.0,No
84846,84847,H84847,M,64.0,870.0,Yes
84847,84848,H84848,M,48.0,606.585796607797,Yes
84848,84849,H84849,F,60.0,683.0,No
84849,84850,H84850,M,59.0,618.0,Yes
84850,84851,H84851,M,64.0,868.0,No
84851,84852,H84852,F,43.0,316.0,No
84852,84853,H84853,M,55.812658936611996,517.0,Yes
84853,84854,H84854,M,62.0,739.0,Yes
84854,84855,H84855,F,55.812658936611996,606.585796607797,Yes
84855,84856,H84856,M,55.812658936611996,606.585796607797,Yes
84857,84858,H84858,M,61.0,713.0,No
84858,84859,H84859,F,56.0,582.0,No
84859,84860,H84860,M,62.0,742.0,No
84860,84861,H84861,F,57.0,542.0,No
84861,84862,H84862,F,55.812658936611996,606.585796607797,No
84862,84863,H84863,F,63.0,606.585796607797,Yes
84864,84865,H84865,F,58.0,674.0,Yes
84866,84867,H84867,F,64.0,606.585796607797,No
84867,84868,H84868,F,54.0,476.0,No
84868,84869,H84869,F,55.812658936611996,606.585796607797,Yes
84869,84870,H84870,F,72.0,1165.0,No
84870,84871,H84871,F,58.0,611.0,Yes
84871,84872,H84872,F,55.812658936611996,529.0,No
84872,84873,H84873,M,49.0,365.0,Yes
84873,84874,H84874,M,60.0,606.585796607797,No
84874,84875,H84875,F,45.0,323.0,No
84875,84876,H84876,F,55.812658936611996,324.0,Yes
84876,84877,H84877,M,46.0,357.0,No
84877,84878,H84878,M,57.0,532.0,No
84878,84879,H84879,M,58.0,633.0,No
84879,84880,H84880,F,55.812658936611996,606.585796607797,Yes
84880,84881,H84881,F,72.0,1162.0,Yes
84881,84882,H84882,F,64.0,606.585796607797,No
84882,84883,H84883,F,59.0,606.585796607797,No
84883,84884,H84884,M,61.0,606.585796607797,No
84884,84885,H84885,M,55.812658936611996,1082.0,No
84885,84886,H84886,M,70.0,1082.0,No
84886,84887,H84887,F,63.0,751.0,Yes
84887,84888,H84888,M,55.812658936611996,1080.0,Yes
84888,84889,H84889,F,62.0,606.585796607797,No
84889,84890,H84890,M,60.0,606.585796607797,Yes
84890,84891,H84891,M,59.0,641.0,Yes
84891,84892,H84892,M,45.0,606.585796607797,No
84892,84893,H84893,M,55.812658936611996,606.585796607797,Yes
84893,84894,H84894,M,55.812658936611996,1092.0,No
84894,84895,H84895,F,57.0,543.0,Yes
84895,84896,H84896,F,59.0,618.0,Yes
84896,84897,H84897,M,55.812658936611996,606.585796607797,Yes
84897,84898,H84898,F,30.0,190.0,No
84898,84899,H84899,M,63.0,606.585796607797,Yes
84899,84900,H84900,F,51.0,443.0,Yes
84900,84901,H84901,M,55.812658936611996,469.0,No
84902,84903,H84903,F,55.812658936611996,606.585796607797,Yes
84903,84904,H84904,F,54.0,463.0,No
84904,84905,H84905,M,57.0,547.0,Yes
84905,84906,H84906,F,60.0,616.0,No
84906,84907,H84907,M,55.812658936611996,606.585796607797,No
84907,84908,H84908,M,62.0,606.585796607797,Yes
84908,84909,H84909,M,55.812658936611996,606.585796607797,No
84909,84910,H84910,F,59.0,698.0,Yes
84910,84911,H84911,F,58.0,606.585796607797,Yes
84912,84913,H84913,F,68.0,1028.0,No
84914,84915,H84915,F,55.0,606.585796607797,No
84915,84916,H84916,F,31.0,606.585796607797,Yes
84916,84917,H84917,M,66.0,945.0,No
84917,84918,H84918,F,55.812658936611996,606.585796607797,No
84918,84919,H84919,M,55.812658936611996,237.0,Yes
84919,84920,H84920,M,63.0,729.0,Yes
84920,84921,H84921,F,61.0,738.0,No
84921,84922,H84922,M,59.0,606.585796607797,Yes
84922,84923,H84923,M,49.0,384.0,No
84923,84924,H84924,F,56.0,504.0,No
84924,84925,H84925,F,55.812658936611996,606.585796607797,Yes
84925,84926,H84926,M,55.812658936611996,677.0,Yes
84926,84927,H84927,F,62.0,740.0,Yes
84928,84929,H84929,M,28.0,211.0,Yes
84929,84930,H84930,M,55.812658936611996,606.585796607797,No
84930,84931,H84931,M,65.0,606.585796607797,Yes
84931,84932,H84932,F,65.0,898.0,No
84932,84933,H84933,M,62.0,743.0,No
84933,84934,H84934,F,52.0,408.0,Yes
84934,84935,H84935,F,58.0,642.0,Yes
84935,84936,H84936,F,55.812658936611996,606.585796607797,Yes
84936,84937,H84937,M,66.0,922.0,No
84937,84938,H84938,M,55.812658936611996,697.0,Yes
84938,84939,H84939,F,55.812658936611996,620.0,Yes
84939,84940,H84940,M,55.812658936611996,606.585796607797,No
84940,84941,H84941,M,59.0,606.585796607797,No
84941,84942,H84942,M,64.0,817.0,Yes
84942,84943,H84943,F,55.812658936611996,606.585796607797,Yes
84943,84944,H84944,M,36.0,258.0,No
84944,84945,H84945,M,59.0,606.585796607797,No
84945,84946,H84946,F,47.0,390.0,No
84946,84947,H84947,F,60.0,606.585796607797,Yes
84948,84949,H84949,F,55.812658936611996,606.585796607797,Yes
84949,84950,H84950,M,31.0,199.0,Yes
84950,84951,H84951,F,65.0,606.585796607797,Yes
84951,84952,H84952,M,67.0,927.0,No
84952,84953,H84953,M,59.0,669.0,No
84953,84954,H84954,F,55.812658936611996,186.0,No
84954,84955,H84955,F,49.0,393.0,No
84955,84956,H84956,F,56.0,517.0,No
84956,84957,H84957,F,55.812658936611996,606.585796607797,No
84957,84958,H84958,M,43.0,338.0,Yes
84958,84959,H84959,M,55.812658936611996,606.585796607797,No
84960,84961,H84961,F,70.0,606.585796607797,No
84961,84962,H84962,M,55.812658936611996,606.585796607797,No
84962,84963,H84963,F,56.0,606.585796607797,No
84964,84965,H84965,F,55.812658936611996,576.0,Yes
84965,84966,H84966,F,55.812658936611996,606.585796607797,Yes
84966,84967,H84967,M,60.0,672.0,Yes
84967,84968,H84968,M,55.812658936611996,606.585796607797,Yes
84968,84969,H84969,F,52.0,403.0,No
84969,84970,H84970,M,71.0,1157.0,Yes
84970,84971,H84971,F,70.0,1117.0,No
84971,84972,H84972,F,57.0,606.585796607797,Yes
84972,84973,H84973,M,55.812658936611996,606.585796607797,Yes
84973,84974,H84974,M,55.812658936611996,606.585796607797,Yes
84974,84975,H84975,M,65.0,872.0,No
84975,84976,H84976,M,56.0,569.0,Yes
84976,84977,H84977,M,62.0,745.0,Yes
84977,84978,H84978,F,62.0,724.0,Yes
84978,84979,H84979,M,60.0,683.0,Yes
84979,84980,H84980,M,55.812658936611996,634.0,Yes
84980,84981,H84981,M,52.0,411.0,No
84981,84982,H84982,F,55.812658936611996,400.0,No
84982,84983,H84983,F,35.0,247.0,No
84983,84984,H84984,F,58.0,618.0,No
84984,84985,H84985,M,64.0,898.0,No
84985,84986,H84986,M,65.0,820.0,No
84986,84987,H84987,M,55.812658936611996,946.0,No
84987,84988,H84988,M,52.0,435.0,No
84989,84990,H84990,M,55.812658936611996,606.585796607797,No
84990,84991,H84991,F,59.0,606.585796607797,No
84991,84992,H84992,M,55.812658936611996,569.0,Yes
84992,84993,H84993,F,60.0,611.0,No
84993,84994,H84994,M,55.812658936611996,606.585796607797,No
84994,84995,H84995,F,60.0,681.0,Yes
84995,84996,H84996,M,65.0,820.0,No
84996,84997,H84997,M,55.812658936611996,382.0,Yes
84997,84998,H84998,F,55.812658936611996,606.585796607797,No
84998,84999,H84999,F,64.0,872.0,Yes
84999,85000,H85000,M,33.0,222.0,No
85000,85001,H85001,F,64.0,606.585796607797,Yes
85001,85002,H85002,M,52.0,414.0,No
85002,85003,H85003,M,63.0,775.0,No
85003,85004,H85004,F,61.0,792.0,Yes
85004,85005,H85005,M,57.0,538.0,Yes
85005,85006,H85006,M,55.812658936611996,606.585796607797,No
85006,85007,H85007,M,55.812658936611996,606.585796607797,No
85007,85008,H85008,M,62.0,791.0,No
85008,85009,H85009,M,35.0,239.0,No
85009,85010,H85010,F,55.812658936611996,732.0,No
85010,85011,H85011,M,55.812658936611996,812.0,No
85011,85012,H85012,F,55.812658936611996,606.585796607797,Yes
85012,85013,H85013,F,56.0,573.0,No
85013,85014,H85014,F,62.0,709.0,No
85014,85015,H85015,M,55.812658936611996,606.585796607797,No
85015,85016,H85016,F,67.0,606.585796607797,No
85016,85017,H85017,M,58.0,656.0,No
85017,85018,H85018,F,36.0,606.585796607797,Yes
85018,85019,H85019,F,68.0,1038.0,No
85019,85020,H85020,M,55.812658936611996,606.585796607797,No
85020,85021,H85021,M,58.0,683.0,No
85021,85022,H85022,F,55.812658936611996,606.585796607797,Yes
85022,85023,H85023,M,66.0,606.585796607797,No
85023,85024,H85024,M,55.812658936611996,606.585796607797,Yes
85024,85025,H85025,M,56.0,592.0,No
85025,85026,H85026,M,55.812658936611996,606.585796607797,Yes
85026,85027,H85027,F,55.812658936611996,606.585796607797,Yes
85027,85028,H85028,F,55.812658936611996,606.585796607797,Yes
85028,85029,H85029,M,68.0,606.585796607797,Yes
85029,85030,H85030,F,63.0,765.0,Yes
85031,85032,H85032,M,55.812658936611996,606.585796607797,Yes
85032,85033,H85033,F,49.0,365.0,No
85033,85034,H85034,F,32.0,197.0,No
85034,85035,H85035,M,67.0,906.0,No
85035,85036,H85036,M,55.812658936611996,435.0,Yes
85036,85037,H85037,F,55.812658936611996,563.0,No
85037,85038,H85038,M,39.0,279.0,Yes
85038,85039,H85039,F,53.0,606.585796607797,Yes
85039,85040,H85040,F,57.0,606.585796607797,Yes
85040,85041,H85041,F,32.0,194.0,No
85041,85042,H85042,M,55.812658936611996,606.585796607797,No
85042,85043,H85043,M,63.0,606.585796607797,Yes
85043,85044,H85044,F,63.0,606.585796607797,Yes
85044,85045,H85045,M,57.0,545.0,Yes
85045,85046,H85046,F,61.0,606.585796607797,No
85046,85047,H85047,M,62.0,724.0,Yes
85047,85048,H85048,F,61.0,606.585796607797,Yes
85048,85049,H85049,F,51.0,447.0,Yes
85049,85050,H85050,F,62.0,606.585796607797,No
85050,85051,H85051,M,47.0,379.0,Yes
85051,85052,H85052,M,55.812658936611996,572.0,Yes
85052,85053,H85053,F,55.812658936611996,463.0,Yes
85053,85054,H85054,F,58.0,695.0,Yes
85054,85055,H85055,F,54.0,459.0,No
85055,85056,H85056,M,63.0,712.0,No
85056,85057,H85057,F,51.0,433.0,Yes
85057,85058,H85058,F,55.812658936611996,670.0,No
85058,85059,H85059,F,55.812658936611996,1132.0,Yes
85059,85060,H85060,M,66.0,606.585796607797,Yes
85060,85061,H85061,F,60.0,677.0,No
85061,85062,H85062,M,44.0,606.585796607797,No
85062,85063,H85063,M,62.0,721.0,No
85063,85064,H85064,F,55.812658936611996,649.0,No
85064,85065,H85065,F,55.812658936611996,606.585796607797,Yes
85065,85066,H85066,F,31.0,191.0,No
85066,85067,H85067,F,55.812658936611996,602.0,Yes
85067,85068,H85068,M,44.0,350.0,No
85068,85069,H85069,M,55.812658936611996,845.0,Yes
85069,85070,H85070,F,44.0,324.0,Yes
85070,85071,H85071,M,65.0,812.0,No
85071,85072,H85072,M,51.0,404.0,Yes
85072,85073,H85073,F,49.0,360.0,Yes
85073,85074,H85074,M,48.0,359.0,No
85074,85075,H85075,F,60.0,622.0,No
85075,85076,H85076,F,55.812658936611996,969.0,No
85076,85077,H85077,F,55.812658936611996,600.0,Yes
85078,85079,H85079,F,58.0,690.0,No
85080,85081,H85081,F,55.812658936611996,606.585796607797,Yes
85081,85082,H85082,M,57.0,541.0,Yes
85083,85084,H85084,F,55.812658936611996,730.0,Yes
85084,85085,H85085,F,55.812658936611996,606.585796607797,Yes
85085,85086,H85086,M,46.0,606.585796607797,Yes
85086,85087,H85087,M,55.812658936611996,755.0,No
85087,85088,H85088,M,63.0,606.585796607797,No
85088,85089,H85089,M,58.0,606.585796607797,No
85089,85090,H85090,M,55.812658936611996,606.585796607797,Yes
85091,85092,H85092,F,55.812658936611996,855.0,Yes
85092,85093,H85093,F,55.812658936611996,861.0,No
85093,85094,H85094,M,55.812658936611996,606.585796607797,No
85094,85095,H85095,M,29.0,204.0,No
85095,85096,H85096,M,55.812658936611996,500.0,No
85096,85097,H85097,M,63.0,729.0,No
85097,85098,H85098,M,55.812658936611996,606.585796607797,Yes
85098,85099,H85099,M,55.812658936611996,253.0,Yes
85099,85100,H85100,F,64.0,826.0,No
85100,85101,H85101,M,65.0,606.585796607797,Yes
85101,85102,H85102,F,62.0,736.0,No
85102,85103,H85103,F,60.0,606.585796607797,No
85103,85104,H85104,F,61.0,722.0,Yes
85104,85105,H85105,M,57.0,527.0,No
85105,85106,H85106,M,43.0,606.585796607797,No
85106,85107,H85107,F,55.812658936611996,681.0,No
85107,85108,H85108,F,55.812658936611996,392.0,No
85108,85109,H85109,M,53.0,460.0,No
85109,85110,H85110,M,50.0,606.585796607797,No
85110,85111,H85111,M,55.812658936611996,386.0,No
85111,85112,H85112,M,72.0,606.585796607797,Yes
85112,85113,H85113,M,62.0,792.0,No
85113,85114,H85114,M,28.0,209.0,Yes
85114,85115,H85115,M,55.812658936611996,811.0,No
85115,85116,H85116,F,55.0,462.0,No
85116,85117,H85117,M,54.0,606.585796607797,Yes
85117,85118,H85118,F,63.0,606.585796607797,No
85118,85119,H85119,F,56.0,524.0,No
85120,85121,H85121,F,60.0,628.0,No
85121,85122,H85122,F,56.0,600.0,Yes
85122,85123,H85123,M,55.812658936611996,747.0,No
85123,85124,H85124,F,57.0,544.0,No
85124,85125,H85125,M,63.0,788.0,Yes
85125,85126,H85126,M,33.0,225.0,No
85126,85127,H85127,F,68.0,1047.0,No
85127,85128,H85128,M,49.0,606.585796607797,No
85128,85129,H85129,M,55.812658936611996,402.0,Yes
85129,85130,H85130,M,55.812658936611996,665.0,Yes
85130,85131,H85131,M,39.0,262.0,Yes
85131,85132,H85132,F,59.0,659.0,Yes
85132,85133,H85133,M,54.0,606.585796607797,No
85133,85134,H85134,F,61.0,606.585796607797,No
85134,85135,H85135,F,60.0,638.0,No
85136,85137,H85137,M,58.0,656.0,No
85137,85138,H85138,F,43.0,347.0,Yes
85138,85139,H85139,M,48.0,361.0,No
85139,85140,H85140,M,55.812658936611996,606.585796607797,Yes
85140,85141,H85141,F,55.812658936611996,606.585796607797,No
85141,85142,H85142,F,55.812658936611996,606.585796607797,No
85142,85143,H85143,F,55.812658936611996,606.585796607797,Yes
85143,85144,H85144,M,70.0,1094.0,Yes
85144,85145,H85145,F,60.0,619.0,Yes
85145,85146,H85146,F,64.0,606.585796607797,Yes
85147,85148,H85148,F,55.0,481.0,Yes
85148,85149,H85149,F,45.0,325.0,Yes
85149,85150,H85150,F,55.812658936611996,606.585796607797,No
85150,85151,H85151,M,55.812658936611996,754.0,No
85151,85152,H85152,F,65.0,606.585796607797,No
85152,85153,H85153,M,55.812658936611996,606.585796607797,Yes
85154,85155,H85155,M,55.812658936611996,606.585796607797,No
85155,85156,H85156,F,55.812658936611996,662.0,Yes
85156,85157,H85157,M,64.0,808.0,Yes
85157,85158,H85158,M,55.812658936611996,716.0,No
85158,85159,H85159,F,55.812658936611996,606.585796607797,Yes
85159,85160,H85160,M,57.0,595.0,No
85160,85161,H85161,M,55.812658936611996,606.585796607797,Yes
85161,85162,H85162,F,55.812658936611996,606.585796607797,No
85162,85163,H85163,F,55.812658936611996,618.0,Yes
85163,85164,H85164,M,55.812658936611996,742.0,No
85165,85166,H85166,M,55.812658936611996,731.0,No
85166,85167,H85167,F,60.0,606.585796607797,No
85167,85168,H85168,F,30.0,606.585796607797,Yes
85168,85169,H85169,F,55.812658936611996,606.585796607797,No
85169,85170,H85170,F,61.0,753.0,No
85170,85171,H85171,M,49.0,386.0,Yes
85171,85172,H85172,M,29.0,193.0,No
85172,85173,H85173,F,55.812658936611996,600.0,Yes
85173,85174,H85174,M,55.812658936611996,606.585796607797,Yes
85174,85175,H85175,F,55.812658936611996,606.585796607797,No
85175,85176,H85176,F,60.0,624.0,No
85176,85177,H85177,F,61.0,710.0,No
85177,85178,H85178,F,49.0,606.585796607797,No
85178,85179,H85179,F,55.812658936611996,606.585796607797,Yes
85179,85180,H85180,M,53.0,461.0,No
85180,85181,H85181,M,55.812658936611996,901.0,Yes
85181,85182,H85182,F,72.0,606.585796607797,Yes
85182,85183,H85183,M,55.812658936611996,1196.0,No
85183,85184,H85184,M,57.0,543.0,Yes
85184,85185,H85185,M,71.0,1097.0,No
85185,85186,H85186,F,55.812658936611996,483.0,Yes
85186,85187,H85187,M,55.812658936611996,606.585796607797,Yes
85187,85188,H85188,F,32.0,219.0,Yes
85188,85189,H85189,F,36.0,606.585796607797,No
85190,85191,H85191,F,55.812658936611996,606.585796607797,Yes
85191,85192,H85192,M,54.0,483.0,No
85192,85193,H85193,M,56.0,513.0,No
85194,85195,H85195,F,55.812658936611996,606.585796607797,Yes
85195,85196,H85196,F,55.812658936611996,202.0,Yes
85196,85197,H85197,F,43.0,348.0,Yes
85197,85198,H85198,F,55.812658936611996,647.0,Yes
85198,85199,H85199,M,55.812658936611996,606.585796607797,No
85199,85200,H85200,F,55.812658936611996,512.0,Yes
85200,85201,H85201,F,55.812658936611996,630.0,Yes
85201,85202,H85202,M,51.0,410.0,No
85202,85203,H85203,M,55.812658936611996,710.0,No
85203,85204,H85204,M,64.0,855.0,Yes
85204,85205,H85205,F,57.0,595.0,Yes
85205,85206,H85206,M,64.0,606.585796607797,Yes
85206,85207,H85207,M,59.0,691.0,No
85207,85208,H85208,F,64.0,830.0,Yes
85208,85209,H85209,M,57.0,589.0,No
85209,85210,H85210,F,45.0,303.0,No
85210,85211,H85211,M,62.0,606.585796607797,Yes
85211,85212,H85212,F,54.0,485.0,No
85212,85213,H85213,M,55.812658936611996,799.0,No
85213,85214,H85214,F,55.812658936611996,606.585796607797,No
85216,85217,H85217,F,60.0,606.585796607797,Yes
85217,85218,H85218,F,55.812658936611996,606.585796607797,No
85218,85219,H85219,F,55.812658936611996,606.585796607797,Yes
85219,85220,H85220,M,55.812658936611996,302.0,Yes
85220,85221,H85221,M,55.812658936611996,427.0,Yes
85221,85222,H85222,F,65.0,874.0,No
85222,85223,H85223,F,55.812658936611996,606.585796607797,No
85223,85224,H85224,F,55.812658936611996,606.585796607797,Yes
85224,85225,H85225,F,55.812658936611996,622.0,Yes
85225,85226,H85226,M,57.0,606.585796607797,No
85226,85227,H85227,M,55.812658936611996,606.585796607797,No
85227,85228,H85228,M,64.0,606.585796607797,Yes
85228,85229,H85229,M,54.0,606.585796607797,No
85229,85230,H85230,M,55.812658936611996,606.585796607797,No
85230,85231,H85231,M,55.812658936611996,606.585796607797,No
85231,85232,H85232,F,57.0,569.0,No
85232,85233,H85233,F,55.812658936611996,1065.0,Yes
85233,85234,H85234,F,63.0,702.0,No
85234,85235,H85235,F,55.812658936611996,606.585796607797,No
85235,85236,H85236,F,65.0,891.0,No
85236,85237,H85237,M,60.0,606.585796607797,Yes
85237,85238,H85238,F,65.0,805.0,No
85238,85239,H85239,M,60.0,606.585796607797,Yes
85239,85240,H85240,M,59.0,629.0,Yes
85240,85241,H85241,M,65.0,843.0,No
85241,85242,H85242,F,65.0,859.0,No
85242,85243,H85243,M,44.0,321.0,No
85243,85244,H85244,F,55.812658936611996,606.585796607797,No
85244,85245,H85245,F,65.0,853.0,No
85245,85246,H85246,M,61.0,704.0,No
85246,85247,H85247,M,39.0,606.585796607797,No
85247,85248,H85248,M,55.812658936611996,606.585796607797,No
85248,85249,H85249,F,61.0,773.0,Yes
85249,85250,H85250,F,55.812658936611996,582.0,No
85250,85251,H85251,F,62.0,606.585796607797,No
85251,85252,H85252,M,60.0,671.0,Yes
85252,85253,H85253,M,59.0,606.585796607797,Yes
85254,85255,H85255,F,63.0,722.0,Yes
85255,85256,H85256,M,55.812658936611996,377.0,No
85256,85257,H85257,F,63.0,753.0,No
85257,85258,H85258,F,54.0,487.0,No
85258,85259,H85259,F,55.812658936611996,606.585796607797,Yes
85259,85260,H85260,F,50.0,419.0,Yes
85260,85261,H85261,M,61.0,606.585796607797,Yes
85261,85262,H85262,F,55.812658936611996,606.585796607797,Yes
